sellChampagne,sellConjac,sellPivo,sellVina,sellVodka,year,region,id,vrp,priceVodka,priceVino20,priceVino14,priceConjac_rus,priceChamp_rus,pricePivo_rus,pricePivo_for,umemp,doc,ipc,pop,dtp,price1vod,otravl,suicide
1.85,0.9,92.02,8.67,12.81,2011,,66.0,1291019.1,560.65,211.62,180.51,587.53,166.79,56.25,106.64,7.2,19552.0,107.91,4297227.0,127.8,290.22,15.7,26.1
1.9,0.9,90.8,7.6,11.6,2012,,66.0,1484879.0,536.76,243.17,204.05,634.91,182.16,62.56,114.75,5.8,18426.0,106.2,4307594.0,124.9,350.5,13.5,25.4
2.0,1.0,91.7,7.1,11.8,2013,,66.0,1568655.2,645.93,275.53,215.95,712.61,192.86,69.2,116.49,5.9,19209.0,106.11,4315830.0,110.4,446.12,14.0,24.1
1.8,0.9,73.7,7.3,8.4,2014,,66.0,1661431.0,,318.35,230.26,778.93,217.41,74.17,121.36,6.1,18957.0,106.16,4320677.0,,582.52,15.911,24.907
1.7,1.0,65.0,6.5,8.4,2015,,66.0,,,375.44,252.55,892.68,233.09,84.38,126.15,6.5,,115.4,4327472.0,,600.42,,
1.5,0.3,92.3,8.8,25.6,2003,,67.0,49085.7,,120.07,121.77,433.74,111.09,21.91,65.6,10.8,6474.0,112.9,1045878.0,134.9,91.91,47.2,41.2
1.5,0.3,84.5,7.9,24.5,2004,,67.0,56113.9,232.5,128.56,135.65,472.44,114.36,24.39,66.44,9.1,6412.0,113.4,1039132.0,137.1,102.03,51.0,40.1
1.6,0.3,78.9,7.4,17.7,2005,,67.0,65525.6,243.3,151.01,144.47,519.19,116.53,26.61,76.84,7.7,6122.0,111.9,1032297.0,150.7,119.08,52.8,38.1
1.8,0.3,66.2,7.4,17.8,2006,,67.0,79043.4,311.9,177.17,151.18,556.99,121.57,30.46,81.69,8.1,6041.0,108.51,1025442.0,148.7,147.75,39.8,35.8
1.8,0.4,62.8,8.4,13.4,2007,,67.0,95703.4,310.01,214.99,174.88,657.53,130.37,32.93,87.59,6.7,5966.0,109.1,1017901.0,159.5,167.99,39.7,27.5
2.0,0.6,60.7,9.3,14.1,2008,,67.0,121601.3,363.25,232.36,162.15,729.93,138.13,37.65,111.02,7.0,5735.0,113.57,1009016.0,141.9,190.5,41.893,25.851
1.7,0.6,57.4,10.2,13.5,2009,,67.0,125348.9,408.28,233.86,176.2,793.91,152.91,43.46,130.81,7.8,5814.0,117.81,1000711.0,137.5,201.97,29.689,28.864
2.3,0.7,54.2,10.7,13.4,2010,,67.0,154681.1,414.68,261.19,202.47,854.27,168.5,48.84,153.79,7.4,5863.0,107.94,993018.0,129.6,222.93,31.2,23.8
2.39,0.73,57.03,9.27,12.46,2011,,67.0,180811.5,413.09,270.15,212.38,802.42,172.32,56.77,206.59,7.6,5882.0,109.07,982887.0,134.5,255.85,15.5,23.4
2.2,1.0,58.3,8.0,13.0,2012,,67.0,201817.0,401.12,322.45,223.98,765.33,186.41,61.39,214.65,5.7,5351.0,105.98,980482.0,141.5,312.83,21.2,21.9
2.2,1.0,56.1,7.5,11.2,2013,,67.0,225887.1,538.71,353.32,246.82,889.26,203.18,70.88,157.66,5.2,5303.0,105.78,975188.0,150.5,383.8,23.6,19.0
2.1,0.9,55.5,8.7,8.8,2014,,67.0,234732.0,,466.61,316.24,972.28,218.69,81.63,158.43,5.1,5259.0,105.26,967896.0,,505.97,23.905,18.317
1.9,0.9,51.8,8.8,7.9,2015,,67.0,,,529.69,381.25,1127.24,239.64,89.01,173.46,6.2,,117.45,964791.0,,542.5,,
1.2,0.3,36.0,2.4,14.5,2003,,68.0,46877.7,,114.78,132.8,568.29,115.66,25.84,76.03,9.1,4001.0,110.5,1174233.0,131.9,110.13,44.9,30.5
1.2,0.3,49.4,1.9,15.4,2004,,68.0,56775.0,125.14,119.3,143.17,641.59,115.16,25.45,91.61,9.5,3939.0,114.4,1161854.0,143.3,123.88,35.6,21.3
1.5,0.2,56.5,1.7,9.8,2005,,68.0,63614.8,187.09,129.84,156.46,676.48,117.11,28.18,143.37,8.6,3842.0,109.8,1150828.0,165.4,132.31,31.2,17.8
1.3,0.2,57.9,2.0,9.7,2006,,68.0,79766.2,197.58,142.98,158.17,627.16,121.53,28.93,136.89,8.7,3907.0,108.62,1138550.0,169.1,154.13,23.9,16.9
1.0,0.3,56.7,4.1,10.4,2007,,68.0,106039.6,221.11,146.35,142.01,785.24,127.96,30.53,148.46,9.2,3832.0,108.12,1127014.0,177.5,158.1,18.4,18.6
1.0,0.3,59.9,4.8,9.7,2008,,68.0,120836.0,214.51,140.41,163.51,938.24,132.67,36.1,157.37,9.1,3808.0,112.2,1116438.0,168.5,194.2,17.068,14.163
1.2,0.3,64.1,5.4,10.0,2009,,68.0,136323.9,310.9,205.56,201.47,1023.49,140.23,40.65,183.12,9.1,3804.0,116.14,1107810.0,168.0,170.89,13.362,13.27
1.3,0.4,71.2,5.4,8.1,2010,,68.0,143902.4,324.35,247.97,196.59,827.43,140.9,43.27,202.72,7.8,3708.0,106.18,1099650.0,167.0,198.59,12.8,14.4
1.31,0.45,69.91,5.77,8.18,2011,,68.0,173283.1,320.03,250.66,210.42,875.28,161.22,52.68,278.81,6.6,3672.0,106.96,1089700.0,165.2,224.39,6.9,14.2
1.2,0.5,78.8,6.6,8.5,2012,,68.0,203331.5,372.61,273.05,225.19,847.06,177.49,56.94,294.92,4.9,3679.0,104.83,1082545.0,190.6,295.29,4.9,14.1
1.1,0.5,82.4,5.2,6.6,2013,,68.0,236335.9,493.02,314.36,253.69,994.16,193.86,64.31,298.37,4.6,3689.0,106.56,1075748.0,192.9,388.35,8.9,12.8
0.8,0.4,61.7,5.2,3.9,2014,,68.0,275820.7,,380.13,279.83,1055.67,209.11,72.76,298.42,4.3,3675.0,105.48,1068934.0,,544.69,11.26,14.357
0.8,0.3,60.9,4.9,3.7,2015,,68.0,,,459.62,318.06,1214.62,228.25,79.26,296.83,4.6,,116.33,1062421.0,,563.27,,
1.7,0.2,41.8,6.8,19.3,2003,,69.0,68805.3,,100.61,92.57,272.93,97.36,25.24,,6.6,7494.0,112.8,1465568.0,160.0,114.07,68.4,47.6
2.0,0.3,51.7,8.4,20.4,2004,,69.0,88081.5,153.51,112.47,99.18,385.6,102.46,28.74,,5.4,7364.0,111.8,1447825.0,153.7,137.97,65.1,45.5
2.2,0.3,52.5,7.4,19.8,2005,,69.0,96897.4,170.52,119.76,105.06,443.03,113.63,31.81,,5.8,7307.0,110.9,1432612.0,189.1,165.69,67.7,36.9
2.4,0.4,64.6,6.4,18.1,2006,,69.0,127363.8,195.5,135.31,121.06,478.26,117.87,34.46,,4.5,7367.0,107.77,1415272.0,220.2,174.18,58.9,37.5
2.4,0.4,71.5,6.5,16.5,2007,,69.0,156034.6,235.34,155.12,134.58,564.97,128.92,35.65,131.12,4.1,7243.0,107.02,1398847.0,244.7,188.54,41.0,30.8
2.5,1.0,72.2,10.6,15.7,2008,,69.0,192283.0,250.64,192.03,142.64,640.82,136.17,40.98,139.75,5.1,6926.0,113.63,1386952.0,217.5,203.5,37.978,30.339
2.0,0.9,67.0,8.9,15.3,2009,,69.0,197687.0,277.59,227.35,174.36,684.19,144.31,46.97,149.05,7.7,7025.0,114.14,1375415.0,186.7,217.7,34.876,32.971
2.0,0.8,65.5,9.4,14.8,2010,,69.0,219004.9,293.89,251.46,197.07,632.56,150.92,53.72,151.67,6.6,7169.0,107.0,1365329.0,167.2,220.3,26.2,28.8
1.85,0.81,66.51,8.69,13.86,2011,,69.0,255073.0,310.83,252.32,185.01,792.78,160.78,61.46,151.97,6.0,7331.0,107.72,1350086.0,143.3,246.36,20.7,25.3
1.7,1.0,64.6,9.8,13.8,2012,,69.0,268063.9,340.33,251.43,210.67,892.07,179.32,65.99,164.17,5.0,7168.0,105.69,1342200.0,155.2,308.91,18.0,27.3
1.4,1.0,64.5,7.1,12.5,2013,,69.0,298669.2,440.66,308.06,225.93,922.32,188.96,69.65,170.49,5.3,6296.0,105.49,1334061.0,146.4,377.88,16.8,23.9
1.7,0.8,64.2,8.1,9.4,2014,,69.0,307376.7,,399.43,249.09,1040.28,206.89,77.99,161.18,5.3,6272.0,105.59,1325249.0,,500.23,19.392,24.391
1.8,0.8,68.6,8.3,9.2,2015,,69.0,,,554.99,296.95,1107.7,239.07,89.06,162.21,5.6,,116.82,1315071.0,,530.72,,
1.5,0.4,43.3,7.8,17.4,2003,,70.0,97084.3,,105.14,94.53,394.83,127.07,26.58,83.75,13.7,7125.0,114.4,1045539.0,68.4,113.96,31.8,42.0
0.7,0.1,47.9,7.2,13.4,2004,,70.0,132439.3,316.6,110.72,99.98,457.79,125.44,29.04,97.42,10.1,6789.0,111.8,1037952.0,68.0,135.26,35.7,38.7
0.7,0.1,51.4,8.0,13.7,2005,,70.0,159578.5,326.98,120.41,106.31,483.7,122.58,31.3,103.67,10.5,6891.0,111.1,1029944.0,66.6,148.99,45.4,36.2
0.6,0.1,61.2,6.3,13.4,2006,,70.0,188800.7,338.87,138.52,115.95,524.73,127.21,33.95,120.99,8.9,6985.0,109.26,1024294.0,88.7,158.67,25.9,35.3
1.4,0.6,59.1,8.2,13.9,2007,,70.0,214487.0,364.85,152.26,130.25,618.1,136.1,35.64,143.32,6.8,6942.0,106.21,1023063.0,91.2,170.21,27.2,28.1
1.4,0.7,67.8,8.6,13.6,2008,,70.0,248906.2,434.99,187.38,141.13,641.63,148.18,40.05,171.38,8.1,6895.0,111.44,1026307.0,82.3,182.6,24.114,26.236
1.1,0.7,58.6,6.8,12.7,2009,,70.0,245808.3,478.58,202.38,149.54,769.47,171.6,45.24,199.33,8.7,7092.0,114.04,1031522.0,78.3,194.37,5.763,20.651
1.5,0.7,51.1,7.6,12.4,2010,,70.0,284676.7,548.66,231.14,167.23,833.53,181.48,50.79,236.19,7.7,7250.0,106.87,1040245.0,84.9,212.64,4.6,18.6
1.63,0.75,46.4,7.41,12.54,2011,,70.0,333885.7,579.94,246.42,169.31,728.95,201.3,61.06,254.39,9.1,7411.0,108.04,1048538.0,88.9,242.81,3.6,16.7
1.5,0.8,42.4,7.9,12.0,2012,,70.0,371472.9,630.18,257.27,183.04,798.54,209.86,65.33,268.36,8.4,6583.0,105.69,1057748.0,89.7,301.94,4.5,17.5
1.5,0.8,44.6,7.6,11.2,2013,,70.0,402562.1,715.0,293.47,193.24,869.79,228.41,71.15,270.07,7.6,6540.0,106.16,1064245.0,86.4,392.48,7.7,23.7
1.5,0.7,45.1,5.5,6.8,2014,,70.0,428066.7,,346.11,219.14,889.46,247.47,80.05,244.58,7.6,6577.0,106.06,1070128.0,,535.0,9.233,20.517
1.5,0.7,46.2,5.5,6.7,2015,,70.0,,,366.21,230.33,991.16,250.2,93.67,249.61,7.7,,114.77,1074453.0,,554.09,,
0.6,0.2,41.1,3.5,12.6,2003,,71.0,72258.0,,107.57,93.57,377.92,102.37,25.69,72.19,5.3,5553.0,116.7,1669792.0,117.4,112.97,37.1,30.9
0.6,0.2,40.6,4.6,12.1,2004,,71.0,88119.6,196.21,114.74,100.31,451.56,104.96,27.02,80.35,4.7,5505.0,114.1,1649221.0,168.4,129.04,37.0,28.0
0.7,0.2,41.8,4.6,11.0,2005,,71.0,116221.2,244.81,126.24,104.43,469.29,110.06,27.83,,5.0,5474.0,110.8,1631778.0,176.0,148.58,33.6,29.6
1.2,0.3,43.7,5.0,8.6,2006,,71.0,142240.1,260.8,136.86,113.89,530.38,113.63,28.86,,2.8,5526.0,107.4,1615194.0,182.8,173.2,32.6,26.9
1.6,0.4,43.6,5.4,8.6,2007,,71.0,174110.9,239.67,161.72,132.62,689.53,126.05,30.56,88.69,2.6,5463.0,107.19,1600138.0,193.4,180.12,29.9,24.9
1.9,0.5,46.3,5.7,8.5,2008,,71.0,231730.8,253.51,186.5,138.91,736.63,144.47,33.6,85.83,3.4,5376.0,116.25,1587959.0,191.4,205.0,31.352,20.709
1.9,0.5,47.1,6.5,8.8,2009,,71.0,214925.4,285.27,230.05,154.61,756.73,162.89,38.03,92.22,6.0,5304.0,115.92,1576346.0,184.0,205.93,21.787,20.494
2.3,0.6,47.6,6.2,9.2,2010,,71.0,237629.2,294.47,251.41,195.94,755.22,176.87,42.26,78.43,5.8,5137.0,108.78,1564654.0,183.6,225.94,14.8,18.6
2.46,0.5,51.53,6.34,9.55,2011,,71.0,279879.3,323.06,261.78,207.28,795.53,189.94,52.63,82.94,5.3,5223.0,107.55,1550330.0,189.5,242.07,15.4,17.2
2.3,0.6,45.6,6.4,9.2,2012,,71.0,311240.3,355.44,279.87,227.21,820.39,184.02,56.29,85.89,4.6,5165.0,106.25,1544545.0,170.4,305.06,24.6,15.6
1.5,0.6,46.6,4.8,7.0,2013,,71.0,348034.8,469.89,336.44,258.67,955.39,207.74,63.98,92.75,4.2,5110.0,107.05,1532436.0,172.1,406.58,24.9,15.7
1.3,0.6,47.8,5.3,5.6,2014,,71.0,408485.0,,429.03,278.89,1097.13,216.25,72.25,98.54,4.1,5244.0,105.41,1521497.0,,522.51,24.975,16.606
1.2,0.5,47.9,5.0,5.4,2015,,71.0,,,518.71,343.34,1187.84,229.82,82.26,117.83,4.1,,116.51,1513570.0,,540.63,,
1.2,0.5,93.3,5.0,18.6,2003,,72.0,1117514.4,,155.68,126.82,501.37,127.01,33.99,80.39,8.3,15513.0,110.7,3269862.0,230.3,140.43,13.3,34.9
1.0,0.5,94.5,4.9,18.6,2004,,72.0,1536733.8,432.4,164.99,127.86,542.17,132.42,35.22,80.07,8.6,15697.0,109.8,3281655.0,217.2,154.71,16.7,32.1
0.7,0.5,101.1,4.2,18.9,2005,,72.0,2215584.5,437.32,164.53,131.08,582.75,140.4,38.28,86.28,6.7,16124.0,111.8,3288337.0,225.2,176.41,16.3,34.3
0.6,0.4,106.6,3.0,19.8,2006,,72.0,2551355.5,445.41,186.82,140.71,615.8,149.98,40.56,95.21,6.9,16618.0,111.89,3293830.0,225.8,198.44,13.8,28.4
1.8,1.1,95.4,6.6,15.2,2007,,72.0,2758813.0,472.93,216.22,170.33,722.61,157.62,44.4,102.14,5.9,17054.0,109.76,3306698.0,222.5,219.61,8.9,27.6
1.8,1.1,93.4,7.2,15.0,2008,,72.0,3121401.2,495.41,221.32,180.6,746.98,163.69,47.78,109.83,6.7,17074.0,109.12,3330607.0,198.0,229.7,8.21,25.279
1.8,1.3,86.6,7.1,13.2,2009,,72.0,2870284.0,546.22,249.2,200.62,783.23,180.74,53.42,139.37,6.8,17612.0,110.74,3351694.0,181.3,247.76,7.38,25.596
2.0,1.3,87.4,7.7,12.8,2010,,72.0,3301573.2,582.2,276.4,226.6,807.05,200.54,60.27,160.13,6.9,18369.0,109.75,3378795.0,175.7,262.49,6.6,24.3
2.1,1.29,86.65,7.3,12.09,2011,,72.0,4112596.0,614.33,298.09,245.75,867.61,210.56,68.27,173.66,5.8,18599.0,105.9,3405265.0,180.0,281.16,5.3,22.2
2.0,1.3,85.5,7.4,12.0,2012,,72.0,4625467.5,627.53,313.01,249.64,910.97,220.41,74.45,183.06,5.2,17895.0,104.73,3459438.0,190.4,325.5,5.1,20.4
2.1,1.3,83.5,6.7,11.5,2013,,72.0,4950207.5,686.03,342.88,267.89,964.77,243.84,82.87,192.85,4.7,18348.0,105.72,3510683.0,177.5,389.71,5.1,20.0
2.0,1.2,77.9,5.2,9.9,2014,,72.0,5178490.0,,382.03,293.43,1027.21,258.91,90.53,196.52,4.7,18377.0,105.25,3546345.0,,508.47,4.518,17.228
2.0,1.2,75.7,5.1,9.7,2015,,72.0,,,439.55,321.83,1155.48,285.32,105.76,242.52,4.9,,111.11,3581293.0,,563.65,,
0.7,0.3,42.5,4.1,10.5,2003,,73.0,55184.3,,130.62,119.75,369.61,95.64,19.92,67.3,7.3,4908.0,114.6,1378931.0,106.0,96.71,41.9,18.8
0.8,0.3,45.3,5.5,10.4,2004,,73.0,67501.0,196.6,132.02,123.56,389.38,94.78,22.04,87.85,9.5,4836.0,114.9,1366879.0,102.2,120.82,42.6,22.4
0.8,0.3,32.6,5.2,11.2,2005,,73.0,80584.4,212.4,136.84,121.57,426.06,101.05,23.12,80.01,7.7,4762.0,110.8,1354580.0,105.6,130.82,42.3,18.8
0.9,0.4,49.5,4.5,7.9,2006,,73.0,101950.3,218.51,151.36,123.05,464.38,111.82,24.99,89.71,6.8,4807.0,110.5,1340335.0,104.8,156.07,35.9,18.7
1.1,0.4,52.8,5.3,8.1,2007,,73.0,124676.2,249.51,164.15,138.12,538.79,125.33,27.23,108.61,4.6,4786.0,106.81,1325914.0,105.2,175.25,22.2,17.8
1.3,0.4,41.1,6.8,8.0,2008,,73.0,150680.3,265.65,183.05,153.49,610.71,133.63,30.04,121.46,7.0,4744.0,113.71,1316217.0,98.2,183.8,25.141,13.984
1.2,0.4,39.9,6.4,8.3,2009,,73.0,154247.4,310.77,214.34,159.31,702.4,160.55,38.87,140.25,8.9,4724.0,114.72,1308692.0,89.9,164.75,22.047,16.823
1.6,0.5,40.0,7.0,8.8,2010,,73.0,178235.4,330.4,228.36,189.95,779.06,161.23,43.83,170.71,8.8,4666.0,106.95,1301689.0,101.8,192.29,22.1,15.1
1.54,0.53,54.9,7.41,8.49,2011,,73.0,223672.7,314.58,233.31,193.24,813.55,163.55,55.84,180.42,6.8,4715.0,108.61,1290478.0,124.6,225.93,21.9,10.3
1.6,0.5,54.6,6.6,8.2,2012,,73.0,240556.1,367.42,235.68,202.47,826.35,172.12,59.16,195.48,5.6,4762.0,105.76,1282094.0,172.0,300.14,13.8,10.8
1.7,0.5,55.2,5.3,7.4,2013,,73.0,265288.7,475.05,327.94,216.31,836.36,186.67,63.73,218.74,5.5,4924.0,105.86,1274487.0,159.5,392.37,13.2,10.9
1.2,0.5,47.6,6.4,4.9,2014,,73.0,279040.4,,440.52,239.54,1007.32,208.07,70.5,222.68,4.8,5056.0,105.35,1267561.0,,492.41,14.94,9.486
1.3,0.5,52.3,5.5,4.6,2015,,73.0,,,466.06,252.17,1102.45,238.43,81.28,251.49,4.9,,115.21,1262549.0,,508.3,,
1.2,0.7,65.1,4.7,16.4,2003,,74.0,220185.2,,91.02,88.49,454.84,82.84,28.41,62.14,5.9,14290.0,110.6,3597659.0,153.1,103.35,31.2,50.3
1.3,0.8,81.0,6.1,17.5,2004,,74.0,291179.9,195.55,87.69,87.83,500.44,88.12,28.19,59.5,5.1,14321.0,111.8,3569284.0,151.0,120.08,30.7,47.7
1.5,0.8,90.9,8.0,19.5,2005,,74.0,349957.2,196.95,92.06,100.43,537.01,107.69,30.12,54.63,5.3,14260.0,111.7,3541787.0,151.6,146.53,30.8,45.0
1.5,0.9,103.9,8.2,16.0,2006,,74.0,446918.0,243.82,118.25,120.7,575.71,122.62,32.48,56.66,5.1,14448.0,110.07,3516661.0,151.6,171.08,26.6,39.6
1.7,0.9,118.3,12.0,14.9,2007,,74.0,575643.7,263.95,137.73,135.03,558.22,146.96,34.17,60.54,2.5,14433.0,108.04,3496983.0,151.4,185.65,17.3,39.4
1.7,0.6,129.4,12.4,15.3,2008,,74.0,664492.7,268.01,178.2,167.24,729.18,161.0,39.71,64.23,4.3,14238.0,110.88,3489092.0,148.8,219.8,14.474,36.554
1.8,0.6,120.8,12.7,15.2,2009,,74.0,556985.3,330.63,190.19,176.81,717.75,186.63,45.4,76.99,8.0,14321.0,112.4,3484809.0,144.6,215.66,13.709,36.596
1.7,0.6,108.9,9.8,11.9,2010,,74.0,652865.5,332.66,203.21,184.09,763.99,179.65,46.99,82.35,7.5,14932.0,107.84,3481818.0,144.3,229.09,15.4,34.9
1.54,0.55,85.8,8.34,11.53,2011,,74.0,774401.0,349.15,195.23,169.88,726.12,174.39,53.68,90.03,6.6,15282.0,109.09,3475634.0,143.8,236.11,10.4,30.9
2.1,0.6,77.2,7.0,11.8,2012,,74.0,841972.3,377.3,224.57,178.36,732.48,187.43,60.27,106.11,6.4,14555.0,107.55,3480142.0,141.4,310.02,7.8,30.1
1.9,0.7,79.8,4.7,6.8,2013,,74.0,882339.6,502.27,280.0,214.76,796.93,196.77,69.48,113.73,6.0,14578.0,104.92,3485272.0,138.2,393.75,7.8,32.8
1.7,0.6,53.9,5.9,5.8,2014,,74.0,992866.4,,353.77,231.37,877.16,212.61,77.59,133.03,6.2,14866.0,104.89,3490053.0,,530.74,12.194,25.618
1.9,0.8,49.6,5.7,6.3,2015,,74.0,,,393.88,283.87,1046.39,231.91,88.95,147.38,7.0,,113.35,3497274.0,,557.68,,
0.6,0.1,38.1,5.9,12.4,2003,,75.0,53145.5,,114.09,100.23,303.73,120.16,29.49,119.6,14.2,5742.0,113.3,1152596.0,118.8,128.01,68.8,77.2
3.0,1.8,190.4,15.7,40.6,2004,,75.0,61261.8,245.37,121.92,95.48,366.27,119.64,30.63,118.83,12.6,5835.0,110.4,1142687.0,129.4,143.47,60.2,77.0
3.0,1.2,202.1,16.3,31.0,2005,,75.0,69647.1,262.31,135.82,107.68,431.17,130.84,34.5,126.11,8.6,5898.0,110.9,1132780.0,131.6,163.87,65.7,72.2
3.1,1.3,207.3,13.7,31.7,2006,,75.0,90732.1,285.51,144.92,112.82,450.44,136.78,35.36,143.17,6.2,6162.0,111.33,1123327.0,140.0,193.25,50.4,70.6
0.8,0.2,61.9,6.7,13.5,2007,,75.0,110822.4,284.33,136.76,122.51,485.72,147.74,37.02,167.69,8.7,6210.0,109.72,1115143.0,146.3,211.82,35.3,80.0
0.9,0.3,64.1,6.9,13.7,2008,,75.0,140302.0,304.19,140.3,131.61,610.08,160.3,39.29,183.58,14.9,6333.0,107.67,1111439.0,132.5,227.3,25.582,70.037
1.0,0.4,66.8,6.5,13.8,2009,,75.0,148587.9,392.67,161.42,149.7,644.29,162.05,46.13,188.49,12.0,6331.0,113.23,1109196.0,123.4,237.59,28.021,71.799
1.0,0.4,65.3,6.4,13.4,2010,,75.0,166742.5,403.79,203.28,179.13,597.98,193.32,50.44,158.88,11.1,6206.0,107.56,1108973.0,129.0,245.93,29.4,65.3
1.07,0.45,66.83,6.52,13.81,2011,,75.0,203869.0,438.47,266.9,207.44,732.49,210.43,57.82,185.97,10.6,6294.0,105.56,1106155.0,125.8,270.77,26.8,65.8
1.1,0.4,68.0,6.6,13.6,2012,,75.0,223968.8,456.86,268.13,208.72,735.46,212.28,59.51,155.16,10.6,6386.0,106.08,1099396.0,117.3,319.02,26.4,58.2
1.1,0.4,64.5,6.4,12.7,2013,,75.0,229239.4,599.58,295.31,220.75,853.22,232.77,70.6,173.62,10.5,5762.0,104.82,1095169.0,141.8,469.48,22.8,54.1
1.1,0.3,38.8,6.6,9.2,2014,,75.0,227582.4,,327.24,241.9,959.56,246.47,82.48,199.39,10.0,5677.0,104.76,1090344.0,,583.9,24.979,47.662
1.0,0.3,36.2,6.3,8.6,2015,,75.0,,,347.99,283.46,1105.4,287.61,99.64,288.89,10.4,,110.62,1087452.0,,584.97,,
0.5,0.1,62.3,3.8,18.6,2003,,76.0,92073.4,,112.21,100.05,429.89,97.64,21.63,,5.7,7671.0,111.9,1364374.0,162.9,115.19,90.2,36.3
0.4,0.1,63.6,3.9,18.9,2004,,76.0,112438.7,132.07,116.99,102.24,475.6,102.36,23.65,,4.6,7585.0,111.7,1347055.0,176.6,138.64,79.1,32.0
0.5,0.2,62.7,5.5,14.5,2005,,76.0,131252.1,151.79,146.53,107.7,508.82,112.19,27.37,,3.9,7630.0,112.3,1329799.0,186.0,148.97,66.9,31.0
0.6,0.3,66.8,5.7,14.7,2006,,76.0,153251.5,173.25,157.92,120.28,583.49,118.52,30.98,,2.9,7761.0,109.19,1312813.0,193.8,176.49,57.6,27.1
1.4,0.6,70.8,9.7,15.1,2007,,76.0,186577.5,203.9,176.88,146.27,672.35,127.46,33.72,,3.4,7763.0,108.58,1299965.0,211.5,198.07,42.0,26.2
1.3,0.7,71.1,10.4,13.9,2008,,76.0,214946.3,223.77,178.49,164.47,734.18,142.82,35.33,,5.8,7725.0,113.66,1292536.0,186.8,213.0,39.079,23.462
1.6,0.7,71.5,10.0,13.6,2009,,76.0,212684.4,250.39,185.22,185.49,816.68,155.18,41.04,,7.9,7881.0,115.33,1286122.0,173.3,225.32,33.323,22.47
2.1,0.8,76.3,11.3,12.2,2010,,76.0,239644.0,268.69,206.82,219.65,857.69,162.37,47.51,,7.5,7996.0,108.33,1280088.0,168.3,249.35,31.7,20.0
1.68,0.85,77.3,10.27,11.84,2011,,76.0,286967.5,331.62,262.22,254.27,920.09,189.94,58.46,133.92,5.1,8367.0,109.0,1271006.0,164.0,244.56,25.0,16.2
1.9,1.1,73.4,9.7,12.7,2012,,76.0,327279.6,338.56,261.61,254.85,949.69,181.84,59.19,136.67,3.4,7409.0,106.74,1271030.0,163.4,325.27,17.1,12.2
1.7,1.0,79.3,7.6,11.1,2013,,76.0,362861.8,528.03,291.57,281.47,1183.34,204.9,70.62,168.56,4.5,7372.0,106.96,1271672.0,156.2,411.58,23.6,13.3
1.5,1.0,60.9,9.9,9.8,2014,,76.0,388135.5,,382.33,325.72,1254.42,225.09,77.02,197.97,3.8,7341.0,105.58,1271766.0,,559.24,24.141,14.39
1.7,1.0,60.9,9.2,9.6,2015,,76.0,,,577.85,396.32,1370.75,239.87,85.88,230.02,5.3,,116.63,1271629.0,,596.39,,
4.1,0.9,89.1,6.2,23.0,2003,,77.0,2188231.5,,206.58,205.96,625.55,128.79,32.6,83.12,1.3,76924.0,110.4,10386903.0,91.0,153.65,4.8,11.0
3.8,1.0,99.1,6.1,24.0,2004,,77.0,2853272.5,357.17,217.03,215.86,681.05,133.74,35.55,89.93,1.6,78523.0,111.5,10535681.0,86.3,172.86,4.2,10.0
3.7,1.0,108.5,6.4,24.2,2005,,77.0,4135154.5,376.13,228.84,227.63,712.78,140.04,37.72,93.33,0.8,79372.0,110.4,10726429.0,129.5,180.21,3.6,9.3
4.2,1.2,111.0,5.9,23.8,2006,,77.0,5260233.0,401.53,248.0,239.42,753.99,148.02,39.94,98.13,1.6,82044.0,107.68,10923762.0,134.9,192.36,2.8,8.8
4.8,1.5,101.4,7.3,22.9,2007,,77.0,6696259.0,433.18,275.07,262.14,835.9,154.96,41.8,107.45,0.8,83329.0,107.89,11091428.0,134.1,204.44,2.6,8.1
5.0,1.6,95.8,8.4,20.2,2008,,77.0,8248652.0,478.12,299.26,272.66,929.57,165.72,44.24,113.95,0.9,84858.0,111.69,11186851.0,118.4,226.4,2.545,7.998
4.8,1.8,79.7,9.4,19.3,2009,,77.0,7126972.5,523.11,326.4,292.57,939.16,188.26,48.85,139.96,2.8,86444.0,112.57,11281631.0,109.8,235.97,1.974,7.166
4.9,1.8,87.8,10.1,16.6,2010,,77.0,8375864.0,560.26,356.4,310.3,955.83,201.96,52.21,157.78,1.8,89700.0,108.76,11382161.0,102.6,249.32,1.4,5.5
5.14,1.8,91.28,9.85,16.92,2011,,77.0,9948773.0,599.84,388.46,332.21,990.96,218.5,62.53,172.22,1.4,90439.0,107.35,11541101.0,102.2,279.12,1.4,5.3
5.0,1.7,89.9,9.7,16.5,2012,,77.0,10666870.0,694.78,401.39,344.88,1012.09,244.87,68.79,185.5,0.8,82595.0,106.78,11856578.0,100.8,355.82,1.4,4.9
5.1,1.7,92.5,8.8,16.0,2013,,77.0,11814897.0,801.7,441.15,378.47,1072.91,269.81,77.91,197.83,1.7,83116.0,106.42,11979529.0,94.0,454.46,0.4,4.7
5.1,1.7,82.9,8.5,15.7,2014,,77.0,12808573.0,,481.48,413.39,1186.32,295.88,85.84,212.81,1.5,80605.0,105.68,12108257.0,,622.22,0.42,4.147
4.5,1.5,79.5,7.5,13.3,2015,,77.0,,,570.76,489.7,1334.32,334.18,93.77,240.37,1.8,,114.66,12197596.0,,670.27,,
