sellChampagne,sellConjac,sellBeer,sellVina,sellVodka,year,region,id,poisoning,grp,unemploy,regname,mortality_females,mortality_males,mortality_all,alcohol_sales,log_sales,loggrp,beer_share,vodka_share,vine_share,ratio_vodka_beer,log_poison,log_mortality_males,log_mortality_all,population,region_eng,rayon,rayon_name,fedokrug,fedokrug_name,pop2000,loggrp_pc,_Iyear_1999,_Iyear_2000,_Iyear_2001,_Iyear_2002,_Iyear_2003,_Iyear_2004,_Iyear_2005,_Iyear_2006,_Iyear_2007,_Iyear_2008,_Iyear_2009,_Iyear_2010,_Iyear_2011,_Iyear_2012,_Iyear_2013,_Iyear_2014,_Iyear_2015,_Ifedokrug_1002,_Ifedokrug_1003,_Ifedokrug_1004,_Ifedokrug_1005,_Ifedokrug_1006,_Ifedokrug_1007,id_year,region_name
0.2,0.1,1.8,3.8,1.0,2000, Dagestan,5,0.9,20921.1,26.5,Ðåñïóáëèêà Äàãåñòàí,7676.0,8432.0,16108.0,1.01,0.009950321,9.948513,8.910892,39.603962,0.45148516,4.4444447,-0.105360545,9.039789,9.687071,2464297.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,246.0,-4.768904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510,Republic of Dagestan
0.4,0.1,3.3,4.6,1.8,2001, Dagestan,5,1.1,31544.0,29.3,Ðåñïóáëèêà Äàãåñòàí,7263.0,8030.0,15293.0,1.525,0.4219944,10.3591385,10.819672,47.213116,0.3619672,4.3636365,0.095310204,8.99094,9.635151,2511042.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,251.0,-4.37707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,511,Republic of Dagestan
0.6,0.2,9.6,2.7,4.9,2002, Dagestan,5,0.9,41441.0,24.1,Ðåñïóáëèêà Äàãåñòàí,7320.0,8567.0,15887.0,2.916,1.0702127,10.632026,16.460905,67.21536,0.11111111,4.0833335,-0.105360545,9.055673,9.673257,2558763.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,255.0,-4.1230087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,512,Republic of Dagestan
1.2,0.2,9.7,2.9,8.7,2003, Dagestan,5,0.8,57626.7,20.9,Ðåñïóáëèêà Äàãåñòàí,7496.0,8433.0,15929.0,4.537,1.512266,10.961741,10.689883,76.70267,0.07670266,7.1752577,-0.22314355,9.039907,9.675897,2591696.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,259.0,-3.8060815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,513,Republic of Dagestan
1.5,0.3,6.6,2.8,9.5,2004, Dagestan,5,0.8,80712.4,27.2,Ðåñïóáëèêà Äàãåñòàí,7308.0,8416.0,15724.0,4.766,1.5615073,11.298648,6.924046,79.73144,0.070499375,11.515152,-0.22314355,9.0378895,9.662944,2611900.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,261.0,-3.4769406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,514,Republic of Dagestan
1.5,0.3,10.4,2.4,10.8,2005, Dagestan,5,1.0,90442.6,22.1,Ðåñïóáëèêà Äàãåñòàí,7118.0,8467.0,15585.0,5.428,1.6915708,11.412471,9.579956,79.587326,0.05305822,8.307693,0.0,9.043932,9.654064,2631402.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,263.0,-3.3705566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,515,Republic of Dagestan
1.3,0.4,6.9,2.9,11.7,2006, Dagestan,5,1.1,124153.5,22.1,Ðåñïóáëèêà Äàãåñòàí,7349.0,8590.0,15939.0,5.689,1.7385345,11.729274,6.0643344,82.264015,0.06117068,13.565217,0.09531018,9.058354,9.676524,2649807.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,264.0,-3.0607235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,516,Republic of Dagestan
1.2,0.3,5.9,2.4,12.2,2007, Dagestan,5,0.7,156928.8,20.2,Ðåñïóáëèêà Äàãåñòàí,7039.0,8318.0,15357.0,5.727,1.7451919,11.963548,5.1510386,85.2104,0.050288107,16.542374,-0.35667494,9.026177,9.639327,2673226.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,267.0,-2.835249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,517,Republic of Dagestan
0.7,0.3,6.6,3.1,12.9,2008, Dagestan,5,1.222,216277.2,13.2,Ðåñïóáëèêà Äàãåñòàí,7317.0,8477.0,15794.0,6.066,1.8026994,12.284316,5.4401584,85.06429,0.06132542,15.636364,0.20048887,9.045112,9.667385,2699751.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,269.0,-2.524354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,518,Republic of Dagestan
0.7,0.3,6.3,3.8,13.2,2009, Dagestan,5,1.064,257832.7,13.2,Ðåñïóáëèêà Äàãåñòàí,7828.0,8909.0,16737.0,6.255,1.8333812,12.460066,5.035971,84.41247,0.07290167,16.761906,0.06203539,9.094817,9.725377,2826525.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,282.0,-2.3944929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,519,Republic of Dagestan
0.4,0.3,3.1,3.3,10.2,2010, Dagestan,5,1.2,274354.2,14.8,Ðåñïóáëèêà Äàãåñòàí,7737.0,9276.0,17013.0,4.799,1.5684075,12.522175,3.2298398,85.017715,0.08251719,26.32258,0.18232156,9.135185,9.741733,2868759.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,286.0,-2.3472152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,520,Republic of Dagestan
0.38,0.37,2.74,3.27,7.88,2011, Dagestan,5,0.4,330322.8,12.7,Ðåñïóáëèêà Äàãåñòàí,7766.0,9106.0,16872.0,3.875,1.3545457,12.707826,3.5354838,81.341934,0.101264514,23.0073,-0.91629076,9.116689,9.733411,2914204.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,291.0,-2.1772816,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,521,Republic of Dagestan
0.4,0.4,2.5,1.6,8.0,2012, Dagestan,5,0.6,374710.3,11.7,Ðåñïóáëèêà Äàãåñòàí,7805.0,8837.0,16642.0,3.725,1.3150668,12.833908,3.3557045,85.906044,0.051543627,25.6,-0.51082563,9.086702,9.719685,2930449.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,293.0,-2.0567582,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,522,Republic of Dagestan
0.3,0.3,2.1,1.0,4.8,2013, Dagestan,5,0.4,452882.2,11.6,Ðåñïóáëèêà Äàãåñòàí,7610.0,8648.0,16258.0,2.301,0.83334386,13.023387,4.5632334,83.44198,0.052151237,18.285715,-0.91629076,9.0650835,9.696341,2946035.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,294.0,-1.8725837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,523,Republic of Dagestan
0.2,0.3,2.2,0.4,2.9,2014, Dagestan,5,0.336,538340.2,10.2,Ðåñïóáëèêà Äàãåñòàí,7700.0,8791.0,16491.0,1.462,0.37980536,13.196246,7.5239396,79.34337,0.032831736,10.545455,-1.0906441,9.081484,9.71057,2963918.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,296.0,-1.7057765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,524,Republic of Dagestan
0.3,0.3,0.9,0.4,1.9,2015, Dagestan,5,,,10.8,Ðåñïóáëèêà Äàãåñòàí,7521.0,8667.0,16188.0,1.009,0.008959685,,4.4598618,75.322105,0.047571857,16.88889,,9.067278,9.692025,2990371.0,Dagestan republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,299.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,525,Republic of Dagestan
0.3,0.3,9.9,1.6,6.5,1998,Kabardino-Balkarskaja ,7,2.7,5723.1,24.2,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,3822.0,4379.0,8201.0,3.443,1.2363433,8.652266,14.376996,75.51554,0.05576532,5.2525253,0.9932518,8.384576,9.012012,865649.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,86.0,-5.018969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,708,Kabardino-Balkar Republic
0.4,0.3,12.6,1.8,8.2,1999,Kabardino-Balkarskaja ,7,4.1,9674.0,25.0,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,3846.0,4446.0,8292.0,4.294,1.4572188,9.177197,14.671634,76.38565,0.050302748,5.2063494,1.4109869,8.39976,9.0230465,874909.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,87.0,-4.504678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,709,Kabardino-Balkar Republic
0.6,0.4,17.3,2.5,10.5,2000,Kabardino-Balkarskaja ,7,2.8,14081.3,16.9,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,4016.0,4776.0,8792.0,5.597,1.7222308,9.552603,15.454708,75.0402,0.05360014,4.855491,1.0296195,8.471358,9.081597,882853.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,88.0,-4.1383114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,710,Kabardino-Balkar Republic
0.4,0.6,26.5,2.7,12.4,2001,Kabardino-Balkarskaja ,7,2.5,19443.3,17.0,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,3995.0,4783.0,8778.0,6.897,1.9310865,9.8752575,19.211252,71.91533,0.046976946,3.7433963,0.91629076,8.472823,9.080004,890524.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,89.0,-3.824308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,711,Kabardino-Balkar Republic
0.7,0.7,31.5,3.7,13.9,2002,Kabardino-Balkarskaja ,7,5.3,22774.5,19.1,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,4124.0,4830.0,8954.0,7.943,2.0722911,10.033397,19.82878,69.99874,0.055898275,3.5301588,1.6677068,8.482602,9.099855,897712.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,89.0,-3.674208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,712,Kabardino-Balkar Republic
0.8,0.7,39.4,4.4,12.8,2003,Kabardino-Balkarskaja ,7,6.9,25997.4,22.8,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,4074.0,5128.0,9202.0,7.994,2.0786912,10.165751,24.643482,64.048035,0.06604954,2.5989847,1.9315214,8.542471,9.127176,899999.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,89.0,-3.5443976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,713,Kabardino-Balkar Republic
0.8,0.7,43.7,4.0,12.3,2004,Kabardino-Balkarskaja ,7,7.0,29052.9,24.9,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,3966.0,4729.0,8695.0,7.961,2.0745547,10.276874,27.4463,61.801277,0.06029393,2.2517161,1.9459101,8.461469,9.070503,897943.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,89.0,-3.4309883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,714,Kabardino-Balkar Republic
1.1,0.6,31.7,3.3,10.4,2005,Kabardino-Balkarskaja ,7,6.5,36833.4,23.9,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,3985.0,5049.0,9034.0,6.513,1.8738002,10.51416,24.335943,63.872253,0.060801473,2.6246057,1.8718022,8.526945,9.10875,895476.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,89.0,-3.1909506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,715,Kabardino-Balkar Republic
1.2,0.5,38.1,2.5,6.6,2006,Kabardino-Balkarskaja ,7,6.5,43309.7,20.8,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,4062.0,4702.0,8764.0,5.189,1.646541,10.676132,36.712273,50.876854,0.057814606,1.3858268,1.8718022,8.455743,9.078407,892657.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,89.0,-3.0258255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,716,Kabardino-Balkar Republic
1.0,0.4,24.3,2.9,5.1,2007,Kabardino-Balkarskaja ,7,4.2,48908.7,18.0,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,3921.0,4520.0,8441.0,3.883,1.356608,10.79771,31.29024,52.5367,0.08962143,1.6790123,1.4350846,8.416267,9.040856,891319.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,89.0,-2.9027472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,717,Kabardino-Balkar Republic
0.6,0.4,25.8,3.4,5.2,2008,Kabardino-Balkarskaja ,7,1.906,58093.4,17.8,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,3784.0,4311.0,8095.0,4.01,1.3887913,10.969808,32.169575,51.870323,0.10174563,1.6124032,0.6450068,8.368925,8.9990015,891864.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,89.0,-2.7312613,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,718,Kabardino-Balkar Republic
0.4,0.4,30.2,3.2,3.7,2009,Kabardino-Balkarskaja ,7,1.792,65660.1,14.6,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,3806.0,4600.0,8406.0,3.582,1.2759213,11.092247,42.15522,41.3177,0.10720268,0.98013246,0.5833323,8.433811,9.036701,858126.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,85.0,-2.570259,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,719,Kabardino-Balkar Republic
0.4,0.4,26.1,3.2,3.5,2010,Kabardino-Balkarskaja ,7,0.9,77086.4,12.7,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,3811.0,4269.0,8080.0,3.297,1.193013,11.252682,39.58144,42.462845,0.11646952,1.072797,-0.105360515,8.359135,8.997148,859576.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,85.0,-2.4115129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,720,Kabardino-Balkar Republic
0.55,0.39,23.28,2.66,3.08,2011,Kabardino-Balkarskaja ,7,1.7,90594.5,10.5,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,3864.0,4243.0,8107.0,2.9372,1.0774567,11.414148,39.629578,41.94471,0.10867493,1.0584192,0.53062826,8.353025,9.0004835,859792.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,85.0,-2.2502975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,721,Kabardino-Balkar Republic
0.5,0.3,20.4,1.7,2.3,2012,Kabardino-Balkarskaja ,7,1.3,106711.2,8.9,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,3662.0,4047.0,7709.0,2.324,0.8432898,11.577882,43.889847,39.58692,0.08777969,0.9019608,0.26236427,8.305731,8.950144,859063.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,85.0,-2.0857158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,722,Kabardino-Balkar Republic
0.3,0.2,17.8,0.8,1.6,2013,Kabardino-Balkarskaja ,7,1.0,110971.5,10.5,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,3707.0,4005.0,7712.0,1.742,0.55503386,11.617028,51.0907,36.73938,0.05510907,0.71910113,0.0,8.295299,8.950533,858946.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,85.0,-2.0464332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,723,Kabardino-Balkar Republic
0.3,0.1,17.1,0.5,0.6,2014,Kabardino-Balkarskaja ,7,0.582,118134.7,9.5,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,3624.0,3947.0,7571.0,1.231,0.20782681,11.679581,69.455734,19.496346,0.048740864,0.28070176,-0.54128486,8.280711,8.93208,858397.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,85.0,-1.9832413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,724,Kabardino-Balkar Republic
0.3,0.1,16.4,0.5,0.6,2015,Kabardino-Balkarskaja ,7,,,10.1,Êàáàðäèíî-Áàëêàðñêàÿ Ðåñïóáëèêà,3568.0,3987.0,7555.0,1.196,0.17898265,,68.561874,20.06689,0.050167225,0.29268292,,8.290794,8.929965,860709.0,Kabardino-Balkar republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,86.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,725,Kabardino-Balkar Republic
0.3,0.1,4.1,2.3,11.1,1998, Kalmykija,8,4.5,1525.3,31.1,Ðåñïóáëèêà Êàëìûêèÿ,1469.0,1810.0,3279.0,4.997,1.6088377,7.3299465,4.1024613,88.8533,0.055233136,21.658537,1.5040774,7.501082,8.095294,311251.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,31.0,-5.3184085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,808,Republic of Kalmykia
0.6,0.1,5.2,2.7,14.1,1999, Kalmykija,8,4.2,2198.0,24.1,Ðåñïóáëèêà Êàëìûêèÿ,1434.0,1922.0,3356.0,6.336,1.8462477,7.695303,4.1035357,89.01515,0.051136363,21.692308,1.4350845,7.5611215,8.1185055,309409.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,30.0,-4.9471164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,809,Republic of Kalmykia
0.9,0.1,9.1,3.2,14.2,2000, Kalmykija,8,5.2,6212.6,20.7,Ðåñïóáëèêà Êàëìûêèÿ,1432.0,2007.0,3439.0,6.667,1.89717,8.734335,6.824659,85.19575,0.057597123,12.483517,1.6486586,7.6043963,8.142936,307818.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,30.0,-3.902929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,810,Republic of Kalmykia
1.3,0.1,13.9,3.4,15.4,2001, Kalmykija,8,4.3,6732.0,18.8,Ðåñïóáëèêà Êàëìûêèÿ,1450.0,1907.0,3357.0,7.459,2.0094213,8.814628,9.317603,82.5848,0.054699022,8.863309,1.4586151,7.5532866,8.118803,302429.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,30.0,-3.804974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,811,Republic of Kalmykia
1.5,0.1,20.9,4.1,15.0,2002, Kalmykija,8,2.0,7272.3,18.0,Ðåñïóáëèêà Êàëìûêèÿ,1539.0,2098.0,3637.0,7.757,2.0485957,8.891828,13.471704,77.34949,0.063426584,5.7416267,0.6931472,7.64874,8.198915,294717.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,29.0,-3.7019432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,812,Republic of Kalmykia
1.4,0.1,24.4,4.3,15.4,2003, Kalmykija,8,3.1,6539.5,17.2,Ðåñïóáëèêà Êàëìûêèÿ,1470.0,1967.0,3437.0,8.104,2.0923579,8.785616,15.054295,76.01184,0.06367226,5.0491805,1.1314021,7.5842648,8.142354,291238.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,29.0,-3.7962801,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,813,Republic of Kalmykia
1.4,0.2,24.4,4.3,15.3,2004, Kalmykija,8,7.9,8518.5,22.4,Ðåñïóáëèêà Êàëìûêèÿ,1406.0,1778.0,3184.0,8.104,2.0923579,9.049995,15.054295,75.518265,0.06367226,5.0163937,2.0668628,7.4832444,8.065893,290253.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,29.0,-3.5285127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,814,Republic of Kalmykia
1.6,0.2,25.1,4.9,7.8,2005, Kalmykija,8,9.0,9685.7,18.0,Ðåñïóáëèêà Êàëìûêèÿ,1385.0,1965.0,3350.0,5.235,1.6553669,9.178406,23.973257,59.59885,0.112320915,2.4860559,2.1972246,7.5832477,8.116715,289278.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,28.0,-3.3967376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,815,Republic of Kalmykia
1.6,0.2,34.0,4.9,7.8,2006, Kalmykija,8,9.0,12844.1,16.9,Ðåñïóáëèêà Êàëìûêèÿ,1365.0,1842.0,3207.0,5.68,1.7369512,9.46064,29.929579,54.929577,0.10352113,1.8352941,2.1972246,7.518607,8.0730915,287937.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,28.0,-3.109857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,816,Republic of Kalmykia
0.6,0.3,29.3,4.8,8.1,2007, Kalmykija,8,4.9,17225.8,14.5,Ðåñïóáëèêà Êàëìûêèÿ,1327.0,1814.0,3141.0,5.473,1.699827,9.754164,26.767769,59.199707,0.10524392,2.211604,1.5892352,7.5032897,8.052297,286370.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,28.0,-2.8108761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,817,Republic of Kalmykia
0.4,0.4,24.9,4.5,7.5,2008, Kalmykija,8,8.779,20789.7,15.8,Ðåñïóáëèêà Êàëìûêèÿ,1252.0,1724.0,2976.0,4.993,1.608037,9.942213,24.934908,60.084118,0.10815141,2.4096386,2.1723626,7.4524026,7.9983354,284771.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,28.0,-2.6172276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,818,Republic of Kalmykia
0.3,0.4,26.8,4.0,6.9,2009, Kalmykija,8,8.11,23948.1,16.5,Ðåñïóáëèêà Êàëìûêèÿ,1309.0,1806.0,3115.0,4.776,1.5636034,10.083644,28.056952,57.788944,0.10050251,2.0597014,2.093098,7.49887,8.043984,290277.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,29.0,-2.494947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,819,Republic of Kalmykia
0.3,0.4,24.3,2.8,5.5,2010, Kalmykija,8,7.3,24404.1,14.8,Ðåñïóáëèêà Êàëìûêèÿ,1403.0,1788.0,3191.0,3.947,1.3729558,10.102507,30.782873,55.738533,0.08512794,1.8106996,1.9878744,7.488853,8.0680895,289672.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,28.0,-2.4739978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,820,Republic of Kalmykia
0.33,0.42,17.9,2.47,4.87,2011, Kalmykija,8,3.8,29318.7,14.2,Ðåñïóáëèêà Êàëìûêèÿ,1239.0,1681.0,2920.0,3.347,1.2080644,10.285981,26.740366,58.201378,0.08855692,2.1765363,1.3350011,7.427144,7.979339,288902.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,28.0,-2.2878616,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,821,Republic of Kalmykia
0.4,0.5,15.9,2.7,4.9,2012, Kalmykija,8,4.6,35897.8,13.1,Ðåñïóáëèêà Êàëìûêèÿ,1220.0,1650.0,2870.0,3.327,1.202071,10.488431,23.895403,58.91193,0.097385034,2.4654088,1.5260563,7.4085307,7.962067,286689.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,28.0,-2.0777223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,822,Republic of Kalmykia
0.3,0.4,13.6,2.2,4.3,2013, Kalmykija,8,0.4,41165.9,12.5,Ðåñïóáëèêà Êàëìûêèÿ,1179.0,1626.0,2805.0,2.86,1.0508215,10.625365,23.776224,60.139866,0.092307694,2.5294118,-0.91629076,7.3938785,7.939159,284140.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,28.0,-1.9318571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,823,Republic of Kalmykia
0.3,0.5,17.4,3.1,3.6,2014, Kalmykija,8,1.067,46044.3,10.9,Ðåñïóáëèêà Êàëìûêèÿ,1244.0,1543.0,2787.0,2.918,1.0708984,10.737359,29.814941,49.34887,0.12748457,1.6551725,0.06485097,7.341484,7.932721,282021.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,28.0,-1.8123778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,824,Republic of Kalmykia
0.3,0.5,17.8,3.0,3.6,2015, Kalmykija,8,,,10.7,Ðåñïóáëèêà Êàëìûêèÿ,1211.0,1540.0,2751.0,2.926,1.0736363,,30.41695,49.213943,0.12303486,1.6179775,,7.3395376,7.9197197,280564.0,Kalmyk republic,106,Volga rayon,1003,Southern Federal Okrug,28.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,825,Republic of Kalmykia
0.1,0.04,5.4,1.7,8.6,1998,Karachaevo-CHerkesskaja ,9,4.3,2817.3,25.4,Êàðà÷àåâî-×åðêåññêàÿ Ðåñïóáëèêà,2158.0,2379.0,4537.0,3.942,1.3716881,7.9435344,6.849315,87.26535,0.05175038,12.740741,1.4586151,7.7744355,8.420021,440812.0,Karachaevo-Cherkess republic,107,North-Caucasian rayon,1003,Southern Federal Okrug,44.0,-5.0528393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,908,Karachay-Cherkess Republic
